Adj Close
37619.60938
33656.64063
33532.79688
29655.56641
28340.92969
27435.92383
24835.22656
25044.80859
26673.81445
25483.01758
29950.88281
28655.29883
31779.94531
37905.39844
34771.22266
38886.61719
39705.87891
38867.55859
34009.11328
34409.22266
29445.98438
26692.86523
28198.0332
26921.50195
27893.18945
24987.64844
25292.49219
25187.70117
23244.32422
23949.27344
26092.70898
25082.91016
23796.85352
23101.42773
19862.46484
19443.30859
18290.61523
17795.24414
16728.29102
16518.71094
18528.77539
14622.96582
12946.32617
14241.91113
12774.85254
12527.16699
13298.80176
15070.70508
13956.12109
13717.96191
14203.80664
14565.80859
13737.01465
13289.27539
12431.90332
12793.9043
12269.95508
13451.22461
13556.01367
14518.17481
13784.64746
14861.12598
17385.61133
17366.55859
17471.35156
17090.29492
15880.44629
14994.49609
17090.29492
20253.04688
18671.66992
19367.0957
20119.67773
23472.95703
26292.75781
22701.32227
24225.54102
22729.90039
19214.67188
20472.1543
23206.2207
20872.25977
20576.94336
20624.57422
22672.74219
21653.42383
22367.90039
25883.125
29284.03906
33123.16016
29103.03711
34352.0625
38019.71484
36466.91406
29341.19922
34190.11328
34361.58594
36162.07031
33342.27344
30027.09375
29941.35547
30265.25195
31875.21094
31684.68359
33475.64063
35409.49219
32875.47266
30512.93945
30589.15039
34190.11328
37943.50391
37400.49609
32665.89648
30579.62305
25749.75781
26340.39258
26254.65625
20843.68359
22158.32031
18795.51367
20348.31055
20776.99805
18938.40625
18576.40625
21415.26172
19862.46484
20910.36523
19490.93945
21796.31641
22386.95313
20900.83789
19328.98828
20052.99219
17671.40234
17518.98047
16099.55273
16499.66016
17814.29688
19414.72656
17823.82227
20119.67773
18262.03906
19395.67383
18528.77539
17290.34961
18500.19531
19128.93359
18776.46094
16718.76563
16575.87305
16309.13184
16775.92578
16413.92383
17271.29688
16290.08008
16213.86816
16147.18457
15889.97266
16309.13184
16461.55273
16042.39648
13670.33008
13422.64356
13727.48926
14527.70215
13784.64746
14099.0166
13898.96387
14994.49609
15689.91895
15566.0752
17699.98242
19243.25391
22615.58398
22291.6875
21110.41992
20691.25781
23453.90234
28579.08594
25197.22852
26092.70898
22958.53516
24301.74805
24530.38477
23406.27344
26340.39258
24530.38477
24854.2793
27150.13281
25806.91602
26845.28711
31255.99219
28712.45508
31989.52539
27521.66016
23911.16992
23977.85547
29312.61914
27645.50586
28178.97852
26083.18164
24940.01953
22691.79688
25473.49219
26721.44727
25101.96484
25549.70508
23263.37695
24216.01367
21843.95117
22577.47656
24263.64453
24444.64453
23511.0625
24539.91016
24806.64648
24530.38477
23854.01367
24158.85352
24216.01367
23425.32617
22968.05859
22444.11133
21939.21094
20824.62695
22110.6875
21910.63477
22977.58398
23730.17188
20834.15625
20776.99805
17709.50781
18871.72266
16080.49902
17471.35156
16318.65723
17347.50391
16109.0791
17366.55859
18157.24609
16242.4502
16232.92285
14422.91309
12384.27148
13336.90723
12803.43262
13546.48633
12565.27246
12384.27148
11260.16016
11403.05664
11241.1084
8954.780273
10164.62891
8907.148438
11345.89844
10050.3125
9516.835938
10145.57715
10059.83887
10155.10156
10240.83984
9488.257813
9821.680664
9802.626953
8259.355469
8688.042969
8078.355469
7316.246582
7830.669922
6315.978027
4715.549316
3753.386719
4334.494629
3715.281494
2953.172119
3238.963379
4134.440918
3334.226807
3858.176758
3724.807861
3458.069336
4058.230713
4706.022461
5649.132324
4429.758789
4953.708984
5144.23584
4982.287109
5420.5
5048.97168
3238.963379
4134.440918
3334.226807
3524.75415
3258.015869
2905.540527
3029.383545
3362.806152
3077.015137
2822.406494
2625.0354
1993.447754
1835.551025
2161.213623
2644.772705
2506.612793
1993.447754
1861.209351
2059.567139
2252.00415
2121.739014
2445.427734
2402.006348
2688.194336
3132.279297
3650.37793
3365.177002
3086.883789
3513.205322
4070.77832
3643.470215
3379.979736
3831.959229
3989.856445
4495.126465
4321.439941
4077.686523
3474.718018
3724.392334
4112.226563
3408.598877
3002.013916
3365.177002
3309.912842
3052.34375
3292.149658
3480.63916
2961.552979
3154.976807
2971.421387
2849.051514
2936.881836
3049.383301
2780.95874
2988.197998
2799.70874
2673.391602
2637.864746
2653.654053
2763.195313
2819.446045
2880.631104
2758.260986
2664.509521
2467.138428
2476.020264
1933.249634
1628.311523
1441.795654
1645.088013
1560.218384
1653.969604
1577.981689
1476.335693
1798.050537
1805.945313
2018.119263
2191.805908
2210.556152
2119.765381
1973.710693
1876.998901
1687.522827
1673.706787
1960.881592
1878.972656
2152.331787
1993.447754
1907.591431
1840.485352
2012.198242
1894.762329
1902.657104
2154.30542
2100.02832
2061.540771
2097.067871
2157.266113
1956.934204
2096.081055
1943.118164
2114.831299
2353.650146
2322.071045
2121.739014
2126.673096
2285.557129
2210.556152
2105.949463
2121.739014
2177.989746
2214.503662
2328.97876
2524.376221
2505.625977
2552.008057
2548.060791
2320.097412
2419.769775
2346.742188
2358.584229
2155.292236
2206.608643
2268.780762
2252.990723
2222.398682
2340.821045
2267.793457
2133.581299
2061.540771
2163.187012
2106.936279
2190.818848
